player_id,player_name,season,league,team,role,age,pa,g,bb_pct,k_pct,iso,babip,hr_pct,avg,obp,slg,woba,home_pa,road_pa,home_woba,road_woba,park_id,source,is_synthetic
H-0501,CUBA Hitter 1,2015,CUBA,CUBA-T6,batter,31.0,512.0,135.53111245968122,0.02,0.1686216191142189,0.12050279220502663,0.2768329690885855,0.005,0.2253662862349,0.25,0.4481860891138852,0.30166807489376957,266.55353374960845,245.44646625039155,0.3102523118076262,0.29308383797991294,CUBA-P3,synthetic,True
H-0502,CUBA Hitter 2,2015,CUBA,CUBA-T5,batter,29.4,334.0,86.67194522822305,0.04525721075533767,0.09746897330078548,0.08179378396669736,0.30850290736311603,0.024620330940294977,0.2681645142660031,0.2832815289178007,0.41264407470300896,0.326800944133776,179.94679986466562,154.05320013533438,0.3412347710843584,0.31236711718319354,CUBA-P2,synthetic,True
H-0503,CUBA Hitter 3,2015,CUBA,CUBA-T2,batter,28.0,247.0,66.22464686309382,0.06847747037945319,0.14457800199360937,0.15387048342929546,0.288652465687664,0.02678206714075496,0.23117078833004276,0.2729156008124898,0.48273572999806186,0.3776952185690916,134.60248656072642,112.39751343927358,0.37026236692602144,0.3851280702121618,CUBA-P4,synthetic,True
H-0504,CUBA Hitter 4,2015,CUBA,CUBA-T4,batter,24.8,592.0,143.68336524191196,0.04743644936368406,0.15858636580987356,0.12967769607934465,0.32066902704037376,0.02668037157679408,0.2586059470870694,0.2765799515791793,0.46174459878338203,0.36077474128146386,290.6604211658678,301.3395788341322,0.3439034873575339,0.3776459952053938,CUBA-P4,synthetic,True
H-0505,CUBA Hitter 5,2015,CUBA,CUBA-T1,batter,31.0,643.0,170.44067229985401,0.03776051768980116,0.14081990239821424,0.09376844375280033,0.26486230248506343,0.00964543780917131,0.21900989691317752,0.25,0.4202546740013066,0.29938770634492734,298.2014908244668,344.7985091755332,0.2860527900454164,0.3127226226444383,CUBA-P2,synthetic,True
H-0506,CUBA Hitter 6,2015,CUBA,CUBA-T7,batter,26.4,336.0,86.18909891090233,0.05565732467226379,0.14937006985663637,0.12127614274127227,0.27908773898424855,0.014773881573976261,0.22408318925144274,0.2553377209860755,0.44918491663969706,0.33663920783935003,156.69710368755744,179.30289631244256,0.37956794977131914,0.2937104659073809,CUBA-P5,synthetic,True
H-0507,CUBA Hitter 7,2015,CUBA,CUBA-T4,batter,23.7,423.0,113.43583667063956,0.06415484606711608,0.1734199852410857,0.16141714770956592,0.2644250480801315,0.031170905520477868,0.2062799477169028,0.25,0.487859652517579,0.37429040528371865,191.77775121668174,231.22224878331826,0.3736975375505085,0.3748832730169288,CUBA-P5,synthetic,True
H-0508,CUBA Hitter 8,2015,CUBA,CUBA-T5,batter,29.1,197.0,48.89444639113109,0.07157265318593135,0.15735272931775715,0.15295763660676429,0.31619925526182324,0.029190137844931706,0.24819174048036868,0.2910045510091974,0.48457756213294656,0.39116842076594893,97.13848790339168,99.86151209660832,0.383448744411464,0.3988880971204339,CUBA-P2,synthetic,True
H-0509,CUBA Hitter 9,2015,CUBA,CUBA-T6,batter,27.4,267.0,72.58296601394282,0.09248297771596006,0.14878688051634098,0.10913316724311943,0.3204510418502702,0.02761146153081926,0.24727758364228522,0.3113052556873562,0.4411782714281465,0.3817695064102196,145.76858456128193,121.23141543871807,0.36621977555397184,0.3973192372664674,CUBA-P3,synthetic,True
H-0511,CUBA Hitter 11,2015,CUBA,CUBA-T3,batter,28.1,282.0,73.87198768098547,0.06580760749669252,0.13884478564048056,0.15175112700010654,0.26955250196305,0.03935406125394153,0.2202910465482905,0.2587567511208719,0.47870637719641157,0.3792904759133582,153.4588650708781,128.5411349291219,0.37756103935215646,0.3810199124745599,CUBA-P4,synthetic,True
H-0512,CUBA Hitter 12,2015,CUBA,CUBA-T2,batter,30.0,398.0,109.26894235686352,0.027750689552442483,0.09264024700978697,0.09186937067707457,0.3215523313725553,0.02595137877374471,0.28673305186090664,0.28230700009280296,0.4240246038143301,0.32585319343586533,179.2881918772703,218.7118081227297,0.3436714241888026,0.30803496268292807,CUBA-P4,synthetic,True
H-0513,CUBA Hitter 13,2015,CUBA,CUBA-T4,batter,27.5,459.0,116.6393513007819,0.07826165088006004,0.17147857522743906,0.07836463955352284,0.32316268738181836,0.014164535799816542,0.2445806451355485,0.29647201916907845,0.41068090829170467,0.34373873017395085,229.0008074298544,229.9991925701456,0.3523983168246518,0.3350791435232499,CUBA-P3,synthetic,True
H-0515,CUBA Hitter 15,2015,CUBA,CUBA-T3,batter,25.4,420.0,110.08171385602516,0.05293927256731535,0.10968898965964405,0.09940963645515948,0.2998297811815805,0.02204838313773016,0.2543762423747901,0.2789013589810329,0.4293926145733175,0.3365167590849687,206.80167013024453,213.19832986975547,0.3181599607241084,0.354873557445829,CUBA-P2,synthetic,True
