player_id,player_name,season,league,team,role,age,pa,g,bb_pct,k_pct,iso,babip,hr_pct,avg,obp,slg,woba,home_pa,road_pa,home_woba,road_woba,park_id,source,is_synthetic
H-0452,CPBL Hitter 2,2015,CPBL,CPBL-T6,batter,25.8,440.0,113.77299967913697,0.07476921346394318,0.16779139022313655,0.166066523761637,0.30435827042799246,0.014560405641920095,0.2327170054621112,0.282248863618184,0.4965023508044362,0.383304797221186,205.06066710878687,234.93933289121313,0.41930847823581735,0.3473011162065546,CPBL-P1,synthetic,True
H-0453,CPBL Hitter 3,2015,CPBL,CPBL-T7,batter,24.0,647.0,171.5914373874505,0.08943394910758498,0.10861736995903687,0.18413043379318872,0.31157702162607487,0.02295290994212694,0.2533117179935004,0.3143158524595482,0.5152881359557961,0.41358507947860373,337.023922838831,309.976077161169,0.4003303491572139,0.4268398097999936,CPBL-P4,synthetic,True
H-0454,CPBL Hitter 4,2015,CPBL,CPBL-T6,batter,30.1,252.0,61.975934262444014,0.045096412318744436,0.09675118658389759,0.12843234773981813,0.3552985697741839,0.008939783076637701,0.30624128821966873,0.31950670100110024,0.4639622047172365,0.3546055840699593,118.70299017899141,133.2970098210086,0.3943379994112375,0.3148731687286811,CPBL-P3,synthetic,True
H-0456,CPBL Hitter 6,2015,CPBL,CPBL-T6,batter,29.8,317.0,82.89675320376479,0.06729148342758107,0.17068448783545567,0.09501023454411259,0.33941622011500755,0.02744198477503102,0.2627596131869646,0.30007046735122,0.4289518565556133,0.3628531307363493,165.4214189043253,151.5785810956747,0.3392718444194068,0.3864344170532918,CPBL-P1,synthetic,True
H-0458,CPBL Hitter 8,2015,CPBL,CPBL-T4,batter,30.1,369.0,91.59592707252393,0.09342899359053243,0.17134854361623608,0.16272109768421147,0.3023146141557266,0.011969808046768235,0.22406396636497403,0.29347063923269534,0.4929525590997841,0.39147984143628467,190.09618252235305,178.90381747764695,0.4129986331989597,0.36996104967360965,CPBL-P4,synthetic,True
H-0459,CPBL Hitter 9,2015,CPBL,CPBL-T7,batter,29.5,308.0,77.64156280196117,0.10601036098882324,0.15151974134051766,0.12919534501085983,0.2917163732296939,0.029188306603575756,0.220968871771243,0.30094192419145926,0.4583669823338292,0.3936348990217602,154.4518034278039,153.5481965721961,0.3800825533110187,0.4071872447325017,CPBL-P3,synthetic,True
H-0462,CPBL Hitter 12,2015,CPBL,CPBL-T3,batter,26.8,221.0,54.76293113344085,0.05511002228982161,0.16075831957178302,0.11626252736386487,0.3085088183498481,0.02607183417238517,0.2458223064088412,0.2728304004445067,0.4471134091988497,0.3539641428305943,115.15135846842327,105.84864153157673,0.3481591547002018,0.3597691309609868,CPBL-P3,synthetic,True
H-0463,CPBL Hitter 13,2015,CPBL,CPBL-T5,batter,26.2,500.0,135.44946638263156,0.08010283800238265,0.1530913819534152,0.13628641220231544,0.2818641425840877,0.046096148806260756,0.2230494760416207,0.27462438635099606,0.46447282646072424,0.39116849714300667,245.43405108998556,254.56594891001444,0.40599810316963975,0.3763388911163736,CPBL-P4,synthetic,True
H-0464,CPBL Hitter 14,2015,CPBL,CPBL-T3,batter,24.6,305.0,85.28456340322606,0.09583515763835766,0.11981860444223084,0.18404581371723738,0.32963824717304147,0.024547709558240115,0.2622326754782602,0.32853062477842937,0.5170096384345415,0.42577613300431155,146.57208749744677,158.42791250255323,0.42755967327691136,0.42399259273171175,CPBL-P2,synthetic,True
H-0465,CPBL Hitter 15,2015,CPBL,CPBL-T7,batter,24.3,521.0,139.0861358574006,0.06464457213458445,0.20805006177718297,0.1905267237183708,0.2835391459401236,0.05861736664154319,0.21501214733455787,0.2502421602390782,0.5188806383123832,0.4220352295957452,254.90833422050636,266.0916657794936,0.3974415420193696,0.4466289171721208,CPBL-P1,synthetic,True
